datetime,stock_code,action,volume,price,amount,strategy_name,source
2025-05-06 09:30:00,601699,BUY,16600.0,10.55728426055908,175250.91872528,煤炭周期优选动态轮动策略,绩效1
2025-05-12 09:30:00,601101,SELL,100.0,6.754712244272232,675.4712244272232,煤炭周期优选动态轮动策略,绩效1
2025-05-12 09:30:00,600740,SELL,300.0,3.530300649762154,1059.090194928646,煤炭周期优选动态轮动策略,绩效1
2025-05-12 09:30:00,601699,SELL,100.0,10.641769426345824,1064.1769426345825,煤炭周期优选动态轮动策略,绩效1
2025-05-19 09:30:00,600121,SELL,1600.0,3.8696128855705263,6191.380616912842,煤炭周期优选动态轮动策略,绩效1
2025-05-19 09:30:00,601101,BUY,200.0,6.831234679460525,1366.2469358921,煤炭周期优选动态轮动策略,绩效1
2025-05-19 09:30:00,601666,BUY,400.0,7.742873495054245,3097.14939802169,煤炭周期优选动态轮动策略,绩效1
2025-05-19 09:30:00,600740,SELL,200.0,3.6098570262908938,721.9714052581787,煤炭周期优选动态轮动策略,绩效1
2025-05-19 09:30:00,601699,BUY,300.0,10.682393091297149,3204.71792738914,煤炭周期优选动态轮动策略,绩效1
2025-05-26 09:30:00,600121,BUY,500.0,3.840383914160729,1920.19195708036,煤炭周期优选动态轮动策略,绩效1
2025-05-26 09:30:00,601101,SELL,100.0,6.914420030593872,691.4420030593873,煤炭周期优选动态轮动策略,绩效1
2025-05-26 09:30:00,601699,BUY,200.0,10.55728426055908,2111.45685211181,煤炭周期优选动态轮动策略,绩效1
2025-06-03 09:30:00,601666,SELL,600.0,7.86257454571724,4717.544727430344,煤炭周期优选动态轮动策略,绩效1
2025-06-03 09:30:00,600740,BUY,700.0,3.511114006209373,2457.77980434656,煤炭周期优选动态轮动策略,绩效1
2025-06-03 09:30:00,601699,BUY,200.0,10.28781761932373,2057.56352386474,煤炭周期优选动态轮动策略,绩效1
2025-06-09 09:30:00,600121,SELL,1100.0,3.9296070667505263,4322.567773425579,煤炭周期优选动态轮动策略,绩效1
2025-06-09 09:30:00,601101,BUY,200.0,6.831234679460525,1366.2469358921,煤炭周期优选动态轮动策略,绩效1
2025-06-09 09:30:00,600740,SELL,500.0,3.6098570262908938,1804.928513145447,煤炭周期优选动态轮动策略,绩效1
2025-06-16 09:30:00,600121,SELL,700.0,3.9696030286073687,2778.722120025158,煤炭周期优选动态轮动策略,绩效1
2025-06-16 09:30:00,601101,SELL,100.0,6.839263705730438,683.9263705730439,煤炭周期优选动态轮动策略,绩效1
2025-06-16 09:30:00,601666,BUY,1100.0,7.600759904623032,8360.83589508533,煤炭周期优选动态轮动策略,绩效1
2025-06-16 09:30:00,600740,SELL,1300.0,3.689412926030159,4796.236803839207,煤炭周期优选动态轮动策略,绩效1
2025-06-16 09:30:00,601699,BUY,100.0,10.412926450061798,1041.29264500617,煤炭周期优选动态轮动策略,绩效1
2025-06-23 09:30:00,600121,BUY,300.0,3.8703868855476378,1161.11606566429,煤炭周期优选动态轮动策略,绩效1
2025-06-23 09:30:00,601101,SELL,500.0,6.85805254855156,3429.02627427578,煤炭周期优选动态轮动策略,绩效1
2025-06-23 09:30:00,601666,BUY,500.0,7.300730190753937,3650.36509537696,煤炭周期优选动态轮动策略,绩效1
2025-06-23 09:30:00,600740,SELL,200.0,3.649635095357895,729.9270190715789,煤炭周期优选动态轮动策略,绩效1
2025-06-23 09:30:00,601699,SELL,500.0,10.516685614871978,5258.342807435989,煤炭周期优选动态轮动策略,绩效1
2025-06-30 09:30:00,600121,BUY,400.0,3.940394057226181,1576.15762289047,煤炭周期优选动态轮动策略,绩效1
2025-06-30 09:30:00,601101,BUY,700.0,6.803045062685013,4762.1315438795,煤炭周期优选动态轮动策略,绩效1
2025-06-30 09:30:00,601666,BUY,100.0,7.41074084739685,741.074084739685,煤炭周期优选动态轮动策略,绩效1
