product_id,product_name,symbol,name,side,price,qty,amount,trade_time,trade_date
GZ2000_综合_v10,,513030.XSHG,德国ETF,BUY,1.196,13500.0,16146.0,2023-04-20 09:34:00,2023-04-20
GZ2000_综合_v10,,159941.XSHE,纳指ETF,SELL,0.685,22900.0,-15686.5,2023-04-21 09:34:00,2023-04-21
GZ2000_综合_v10,,513500.XSHG,标普500,BUY,1.337,12100.0,16177.7,2023-04-21 09:34:00,2023-04-21
GZ2000_综合_v10,,002120.XSHE,韵达股份,SELL,11.65,800.0,-9320.0,2023-04-25 09:34:00,2023-04-25
GZ2000_综合_v10,,601216.XSHG,君正集团,SELL,4.28,2400.0,-10272.0,2023-04-25 09:34:00,2023-04-25
GZ2000_综合_v10,,300529.XSHE,健帆生物,SELL,29.79,300.0,-8937.0,2023-04-25 09:34:00,2023-04-25
GZ2000_综合_v10,,000166.XSHE,申万宏源,SELL,4.35,2500.0,-10875.0,2023-04-25 09:34:00,2023-04-25
GZ2000_综合_v10,,000877.XSHE,天山股份,SELL,8.14,1100.0,-8954.0,2023-04-25 09:34:00,2023-04-25
GZ2000_综合_v10,,588180.XSHG,科创50基,SELL,0.684,22800.0,-15595.2,2023-04-28 09:34:00,2023-04-28
GZ2000_综合_v10,,513520.XSHG,日经ETF,BUY,1.118,14100.0,15763.8,2023-04-28 09:34:00,2023-04-28
GZ2000_综合_v10,,002120.XSHE,韵达股份,BUY,12.18,800.0,9744.0,2023-05-05 09:34:00,2023-05-05
GZ2000_综合_v10,,601216.XSHG,君正集团,BUY,4.4,2300.0,10120.0,2023-05-05 09:34:00,2023-05-05
GZ2000_综合_v10,,601966.XSHG,玲珑轮胎,BUY,21.84,400.0,8736.0,2023-05-05 09:34:00,2023-05-05
GZ2000_综合_v10,,002064.XSHE,华峰化学,BUY,7.15,1400.0,10010.0,2023-05-05 09:34:00,2023-05-05
GZ2000_综合_v10,,002756.XSHE,永兴材料,BUY,62.75,100.0,6275.0,2023-05-05 09:34:00,2023-05-05
GZ2000_综合_v10,,513500.XSHG,标普500,SELL,1.35,12100.0,-16335.0,2023-05-11 09:34:00,2023-05-11
GZ2000_综合_v10,,518880.XSHG,黄金ETF,BUY,4.41,3600.0,15876.0,2023-05-11 09:34:00,2023-05-11
