product_id,product_name,symbol,name,side,price,qty,amount,trade_time,trade_date
CYB300_综合_v10,,159941.XSHE,纳指ETF,BUY,0.72,13300.0,9576.0,2023-05-17 09:34:00,2023-05-17
CYB300_综合_v10,,300722.XSHE,新余国科,SELL,33.51,500.0,-16755.0,2023-05-18 09:40:00,2023-05-18
CYB300_综合_v10,,300008.XSHE,天海防务,BUY,4.93,3100.0,15283.0,2023-05-19 09:34:00,2023-05-19
CYB300_综合_v10,,513030.XSHG,德国ETF,SELL,1.222,8000.0,-9776.0,2023-05-23 09:34:00,2023-05-23
CYB300_综合_v10,,513500.XSHG,标普500,BUY,1.398,7100.0,9925.8,2023-05-23 09:34:00,2023-05-23
CYB300_综合_v10,,300008.XSHE,天海防务,SELL,4.54,3100.0,-14074.0,2023-05-23 09:40:00,2023-05-23
CYB300_综合_v10,,300008.XSHE,天海防务,BUY,4.41,3500.0,15435.0,2023-05-24 09:34:00,2023-05-24
CYB300_综合_v10,,300397.XSHE,天和防务,SELL,10.64,1400.0,-14896.0,2023-05-25 09:34:00,2023-05-25
CYB300_综合_v10,,300177.XSHE,中海达,SELL,6.54,2300.0,-15042.0,2023-05-25 09:34:00,2023-05-25
CYB300_综合_v10,,300008.XSHE,天海防务,SELL,4.38,3500.0,-15330.0,2023-05-25 09:34:00,2023-05-25
CYB300_综合_v10,,300219.XSHE,鸿利智汇,SELL,7.31,2100.0,-15351.0,2023-05-26 09:34:00,2023-05-26
CYB300_综合_v10,,300255.XSHE,常山药业,SELL,5.18,2900.0,-15022.0,2023-05-30 09:34:00,2023-05-30
CYB300_综合_v10,,300255.XSHE,常山药业,BUY,5.23,2900.0,15167.0,2023-05-31 09:34:00,2023-05-31
CYB300_综合_v10,,300177.XSHE,中海达,BUY,6.71,2300.0,15433.0,2023-05-31 09:34:00,2023-05-31
CYB300_综合_v10,,300219.XSHE,鸿利智汇,BUY,7.4,2100.0,15540.0,2023-05-31 09:34:00,2023-05-31
CYB300_综合_v10,,300485.XSHE,赛升药业,BUY,10.76,1400.0,15064.0,2023-05-31 09:34:00,2023-05-31
CYB300_综合_v10,,300091.XSHE,金通灵,BUY,3.01,5100.0,15351.0,2023-05-31 09:34:00,2023-05-31
CYB300_综合_v10,,300177.XSHE,中海达,SELL,6.58,2300.0,-15134.0,2023-06-07 09:34:00,2023-06-07
CYB300_综合_v10,,300219.XSHE,鸿利智汇,SELL,7.26,2100.0,-15246.0,2023-06-07 09:34:00,2023-06-07
CYB300_综合_v10,,300485.XSHE,赛升药业,SELL,10.23,1400.0,-14322.0,2023-06-07 09:34:00,2023-06-07
CYB300_综合_v10,,300091.XSHE,金通灵,SELL,2.83,5100.0,-14433.0,2023-06-07 09:34:00,2023-06-07
CYB300_综合_v10,,300255.XSHE,常山药业,SELL,5.21,2900.0,-15109.0,2023-06-09 09:34:00,2023-06-09
CYB300_综合_v10,,300191.XSHE,潜能恒信,BUY,18.02,800.0,14416.0,2023-06-13 09:34:00,2023-06-13
CYB300_综合_v10,,300131.XSHE,英唐智控,BUY,5.25,2800.0,14700.0,2023-06-13 09:34:00,2023-06-13
CYB300_综合_v10,,300581.XSHE,晨曦航空,BUY,10.44,1400.0,14616.0,2023-06-13 09:34:00,2023-06-13
CYB300_综合_v10,,300180.XSHE,华峰超纤,BUY,3.62,4100.0,14842.0,2023-06-13 09:34:00,2023-06-13
CYB300_综合_v10,,300377.XSHE,赢时胜,BUY,8.53,1700.0,14501.0,2023-06-13 09:34:00,2023-06-13
CYB300_综合_v10,,513520.XSHG,日经ETF,SELL,1.26,8400.0,-10584.0,2023-06-26 09:34:00,2023-06-26
CYB300_综合_v10,,159980.XSHE,有色ETF,BUY,1.518,6900.0,10474.2,2023-06-26 09:34:00,2023-06-26
CYB300_综合_v10,,159980.XSHE,有色ETF,SELL,1.505,6900.0,-10384.5,2023-06-27 09:34:00,2023-06-27
CYB300_综合_v10,,159985.XSHE,豆粕ETF,BUY,1.896,5400.0,10238.4,2023-06-27 09:34:00,2023-06-27
CYB300_综合_v10,,300131.XSHE,英唐智控,SELL,5.11,2800.0,-14308.0,2023-06-29 09:34:00,2023-06-29
CYB300_综合_v10,,300581.XSHE,晨曦航空,SELL,10.7,1400.0,-14980.0,2023-06-29 09:34:00,2023-06-29
CYB300_综合_v10,,300180.XSHE,华峰超纤,SELL,3.53,4100.0,-14473.0,2023-06-29 09:34:00,2023-06-29
CYB300_综合_v10,,300377.XSHE,赢时胜,SELL,7.9,1700.0,-13430.0,2023-06-29 09:34:00,2023-06-29
CYB300_综合_v10,,300008.XSHE,天海防务,BUY,5.03,3000.0,15090.0,2023-07-05 09:34:00,2023-07-05
CYB300_综合_v10,,300035.XSHE,中科电气,BUY,12.16,1200.0,14592.0,2023-07-05 09:34:00,2023-07-05
CYB300_综合_v10,,300055.XSHE,万邦达,BUY,7.26,2000.0,14520.0,2023-07-05 09:34:00,2023-07-05
CYB300_综合_v10,,300119.XSHE,瑞普生物,BUY,17.65,800.0,14120.0,2023-07-05 09:34:00,2023-07-05
CYB300_综合_v10,,300008.XSHE,天海防务,SELL,5.12,3000.0,-15360.0,2023-07-06 09:34:00,2023-07-06
CYB300_综合_v10,,300119.XSHE,瑞普生物,SELL,17.47,800.0,-13976.0,2023-07-06 09:34:00,2023-07-06
CYB300_综合_v10,,300035.XSHE,中科电气,SELL,11.81,1200.0,-14172.0,2023-07-07 09:34:00,2023-07-07
CYB300_综合_v10,,300191.XSHE,潜能恒信,SELL,19.61,800.0,-15688.0,2023-07-11 09:34:00,2023-07-11
CYB300_综合_v10,,300008.XSHE,天海防务,BUY,4.93,3000.0,14790.0,2023-07-14 09:34:00,2023-07-14
CYB300_综合_v10,,300035.XSHE,中科电气,BUY,11.77,1200.0,14124.0,2023-07-14 09:34:00,2023-07-14
CYB300_综合_v10,,300072.XSHE,海新能科,BUY,3.47,4300.0,14921.0,2023-07-14 09:34:00,2023-07-14
CYB300_综合_v10,,300119.XSHE,瑞普生物,BUY,18.4,800.0,14720.0,2023-07-14 09:34:00,2023-07-14
CYB300_综合_v10,,513500.XSHG,标普500,SELL,1.514,7100.0,-10749.4,2023-07-17 09:34:00,2023-07-17
CYB300_综合_v10,,159981.XSHE,能源化工ETF,BUY,1.544,7000.0,10808.0,2023-07-17 09:34:00,2023-07-17
CYB300_综合_v10,,300055.XSHE,万邦达,SELL,7.42,2000.0,-14840.0,2023-07-20 09:34:00,2023-07-20
CYB300_综合_v10,,300008.XSHE,天海防务,SELL,4.8,3000.0,-14400.0,2023-07-20 09:34:00,2023-07-20
CYB300_综合_v10,,300035.XSHE,中科电气,SELL,11.41,1200.0,-13692.0,2023-07-20 09:34:00,2023-07-20
CYB300_综合_v10,,300072.XSHE,海新能科,SELL,3.49,4300.0,-15007.0,2023-07-21 09:34:00,2023-07-21
CYB300_综合_v10,,300119.XSHE,瑞普生物,SELL,18.6,800.0,-14880.0,2023-07-21 09:34:00,2023-07-21
CYB300_综合_v10,,300942.XSHE,易瑞生物,BUY,12.87,1100.0,14157.0,2023-07-26 09:34:00,2023-07-26
CYB300_综合_v10,,300481.XSHE,濮阳惠成,BUY,20.33,700.0,14231.0,2023-07-26 09:34:00,2023-07-26
CYB300_综合_v10,,300981.XSHE,中红医疗,BUY,15.34,900.0,13806.0,2023-07-26 09:34:00,2023-07-26
